year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws
2020,3,11,53,-0.166,-0.214,-0.05,-0.0743,-0.0555,-0.0244,-0.145,0.207,-0.00641,-0.219
2020,3,11,54,-0.0859,-0.156,-0.0454,-0.121,-0.0464,-0.0386,-0.0359,0.0592,-0.0716,-0.22
2020,3,11,55,-0.0595,-0.0184,-0.0292,-0.0349,-0.0583,-0.024,-0.0168,0.103,-0.0671,-0.248
2020,3,11,56,-0.0896,-0.268,-0.00322,-0.0273,-0.0205,0.00267,-0.0432,0.0728,0.00914,-0.0213
2020,3,12,1,-0.0278,-0.153,0.00198,-0.00455,0.0274,-0.0189,0.034,0.238,-0.00158,-0.236
2020,3,12,2,-0.205,0.117,-0.0102,-0.00111,.,-0.0304,0.124,0.3,-0.122,-0.0292
2020,3,12,4,-0.0381,-0.167,-0.00597,-0.016,-0.00229,-0.00144,0.0097,0.273,-0.0352,-0.186
2020,3,12,5,0.0147,-0.219,0.0502,0.0918,0.000615,0.0767,0.0259,0.283,0.0174,-0.198
2020,3,12,6,-0.0961,-0.24,-0.0213,-0.0208,-0.0132,-0.0235,-0.0681,0.362,-0.024,-0.208
2020,3,12,8,-0.116,-0.121,-0.0358,-0.0531,0.0202,-0.0279,-0.0863,0.31,-0.0652,-0.298
2020,3,12,9,-0.0952,-0.238,-0.0115,-0.000807,-0.0583,-0.0274,-0.00734,0.379,-0.11,-0.28
2020,3,12,10,-0.0998,-0.488,-0.0402,-0.00482,-0.0853,-0.0537,0.109,0.338,-0.206,-0.206
2020,3,12,11,-0.184,-0.147,-0.0446,-0.0619,0.118,-0.0785,-0.0657,0.539,-0.103,-0.346
2020,3,12,12,-0.0571,-0.159,-0.0253,-0.0311,-0.0187,-0.0267,-0.032,0.175,-0.0353,-0.26
2020,3,12,13,-0.07,-0.152,-0.0117,0.00109,-0.0192,-0.0174,-0.0435,0.363,-0.0558,-0.241
2020,3,12,15,-0.0804,-0.216,-0.0226,-0.0469,0.173,0.00692,0.0349,0.195,0.0458,-0.196
2020,3,12,16,-0.034,-0.167,0.0292,-0.0343,0.0685,0.025,-0.0541,0.244,-0.0808,-0.0927
2020,3,12,17,-0.107,-0.103,-0.055,-0.056,-0.0583,-0.0536,-0.0808,0.212,-0.156,-0.221
2020,3,12,18,-0.134,-0.344,-0.0373,0.00177,0.00232,-0.0575,-0.0792,0.22,-0.0915,-0.261
2020,3,12,19,-0.0876,-0.131,-0.0223,-0.0423,-0.0652,-0.00614,-0.0191,0.237,-0.0342,-0.247
2020,3,12,20,-0.0696,-0.217,-0.0319,-0.0622,-0.0326,-0.0253,-0.0232,0.133,0.0192,-0.288
2020,3,12,21,-0.0997,-0.303,-0.0118,0.00213,-0.0323,-0.00332,-0.0287,0.226,-0.0854,-0.206
2020,3,12,22,-0.0558,-0.143,-0.0215,-0.0925,-0.00176,-0.0231,0.035,0.192,-0.0787,-0.221
2020,3,12,23,-0.0811,-0.325,0.00173,0.0168,-0.0185,0.0089,0.0467,0.148,-0.00123,-0.207
2020,3,12,24,-0.0919,-0.18,-0.0077,-0.0245,-0.0187,0.0246,-0.0124,0.348,-0.0838,-0.249
2020,3,12,25,-0.0951,-0.183,0.0223,0.0237,-0.00562,0.0144,0.0187,0.383,-0.0771,-0.239
2020,3,12,26,-0.0319,-0.193,-0.0297,-0.0136,-0.0318,-0.0327,-0.03,0.185,-0.1,-0.293
2020,3,12,27,-0.00656,-0.226,-0.000649,0.00253,0.0117,-0.0047,0.0199,0.267,-0.0642,-0.248
2020,3,12,28,0.0259,0.0508,-0.0035,0.0673,0.0106,-0.049,0.00688,0.225,0.0111,-0.274
2020,3,12,29,-0.102,-0.289,0.014,0.00351,-0.00529,0.0227,0.0267,0.25,0.223,-0.253
2020,3,12,30,-0.145,-0.208,0.00427,.,0.0315,0.00171,0.0188,0.399,-0.0535,-0.19
2020,3,12,31,-0.101,-0.149,-0.0114,-0.0233,0.0112,-0.0103,-0.0311,0.219,-0.0497,-0.222
2020,3,12,32,-0.0603,-0.118,-0.00701,-0.0208,-0.0232,0.00507,0.0276,0.414,-0.00668,-0.213
2020,3,12,33,-0.0479,-0.291,0.00594,0.00964,-0.172,0.00641,-0.0444,0.208,0.00504,-0.192
2020,3,12,34,-0.0759,-0.16,0.00317,-0.0114,-0.0167,0.0311,-0.0155,0.373,-0.0391,-0.214
2020,3,12,35,-0.121,-0.176,0.0371,0.0787,-0.00433,0.051,-0.00184,0.545,-0.0466,-0.26
2020,3,12,36,-0.0946,-0.241,-0.0284,-0.0303,-0.0457,-0.0256,-0.0818,0.284,-0.0653,-0.212
2020,3,12,37,-0.0644,-0.212,-0.00127,-0.0122,0.0248,-0.00448,-0.0309,0.302,-0.00318,-0.241
2020,3,12,38,0.00719,-0.261,0.012,0.000531,0.00388,0.0198,0.0423,0.154,-0.101,-0.167
2020,3,12,39,-0.13,-0.282,-0.0491,-0.104,-0.042,-0.0426,0.0242,0.256,-0.115,-0.305
2020,3,12,40,-0.0545,-0.163,-0.00839,-0.0133,-0.0263,0.000929,-0.0465,0.179,-0.0213,-0.186
2020,3,12,41,-0.105,-0.259,-0.0437,-0.0608,0.028,-0.0476,-0.0494,0.294,0.0056,-0.18
2020,3,12,42,-0.103,-0.256,-0.0178,0.000614,-0.0645,-0.0136,-0.0645,0.278,-0.058,-0.21
2020,3,12,44,-0.225,-0.675,-0.107,-0.134,-0.265,-0.0219,-0.0559,0.16,0.219,-0.3
2020,3,12,45,-0.0404,-0.195,-0.0092,-0.0129,-0.0089,-0.0083,-0.011,0.195,-0.0297,-0.238
2020,3,12,46,-0.0591,-0.238,-0.0149,0.0221,-0.0954,-0.00652,0.148,0.164,0.0314,-0.288
2020,3,12,47,-0.0602,-0.146,-0.0112,0.07,-0.0194,-0.0138,-0.00395,0.182,-0.0719,-0.255
2020,3,12,48,-0.0399,-0.127,0.0207,0.027,-0.00298,0.0241,-0.0189,0.298,-0.0187,-0.186
2020,3,12,49,-0.068,-0.279,0.026,0.0513,-0.0146,0.0128,-0.111,0.579,-0.0453,-0.171
2020,3,12,50,-0.163,-0.534,-0.106,-0.194,.,-0.0779,0.0563,0.0897,-0.118,-0.283
2020,3,12,51,-0.0764,-0.235,-0.0135,-0.0183,-0.019,-0.00675,-0.0492,0.304,-0.0752,-0.231
2020,3,12,53,-0.169,-0.343,-0.0408,-0.0645,-0.0399,-0.016,-0.151,0.31,-0.0413,-0.206
2020,3,12,54,-0.0795,-0.207,-0.0292,-0.0956,-0.0293,-0.0243,-0.0106,0.132,-0.0731,-0.216
2020,3,12,55,-0.0593,-0.115,-0.0145,-0.0215,-0.0388,-0.00932,-0.0179,0.234,-0.0814,-0.256
2020,3,12,56,-0.0982,-0.331,-0.00364,-0.0376,0.025,0.00108,-0.000125,0.125,-0.0367,-0.107
2020,3,13,1,-0.0468,-0.185,0.0203,0.0108,0.0506,-0.00373,0.0344,0.404,-0.00845,-0.241
2020,3,13,2,-0.204,-0.194,-0.0157,0.00551,.,-0.0572,0.0259,0.431,-0.0581,0.0286
2020,3,13,4,-0.0394,-0.182,0.0111,0.0046,-0.00237,0.0192,-0.0051,0.453,-0.0359,-0.188
2020,3,13,5,-0.0224,-0.31,0.066,0.0987,0.0207,0.0904,0.0254,0.399,0.0297,-0.21
2020,3,13,6,-0.117,-0.283,-0.0163,-0.0152,-0.0193,-0.0177,-0.0918,0.538,-0.0535,-0.254
2020,3,13,8,-0.109,-0.15,0.0116,-0.00476,0.0688,0.0182,-0.0684,0.53,-0.00863,-0.304
2020,3,13,9,-0.117,-0.267,0.0048,0.0128,-0.0717,0.00069,-0.00708,0.551,-0.108,-0.294
2020,3,13,10,-0.128,-0.466,-0.0248,0.00858,-0.0864,-0.0366,0.117,0.532,-0.215,-0.236
2020,3,13,11,-0.204,-0.152,-0.0232,-0.0423,0.144,-0.0548,-0.0753,0.671,-0.0894,-0.375
2020,3,13,12,-0.0692,-0.195,-0.0101,-0.0125,0.000185,-0.0138,-0.0366,0.302,-0.0605,-0.267
2020,3,13,13,-0.0952,-0.205,0.00306,0.014,-0.0131,0.00159,-0.0585,0.545,-0.0688,-0.25
2020,3,13,15,-0.0757,-0.288,-0.00589,-0.0319,0.148,0.0289,0.0289,0.282,0.0681,-0.165
2020,3,13,16,-0.0423,-0.197,0.0522,-0.0396,0.0912,0.0499,-0.051,0.394,-0.0931,-0.0812
2020,3,13,17,-0.137,-0.149,-0.0401,-0.0426,-0.0302,-0.0415,-0.0813,0.386,-0.18,-0.242
2020,3,13,18,-0.142,-0.381,-0.00774,0.0285,0.0148,-0.0225,-0.0742,0.35,-0.1,-0.259
2020,3,13,19,-0.075,-0.184,-0.0116,-0.0242,-0.0455,-0.000262,-0.037,0.36,-0.0746,-0.265
2020,3,13,20,-0.1,-0.266,-0.0113,-0.0451,-0.0191,-0.00154,-0.0328,0.28,0.082,-0.273
2020,3,13,21,-0.128,-0.338,0.00348,0.0363,-0.0119,0.00798,-0.0447,0.334,-0.128,-0.217
2020,3,13,22,-0.0816,-0.195,0.0026,-0.07,0.0214,0.00181,0.0686,0.361,-0.115,-0.227
2020,3,13,23,-0.103,-0.354,0.018,0.0766,-0.0177,0.0271,0.0449,0.263,-0.0292,-0.222
2020,3,13,24,-0.11,-0.236,0.00848,-0.0016,-0.0148,0.0299,-0.021,0.5,-0.0977,-0.239
2020,3,13,25,-0.145,-0.263,0.0443,0.0488,-0.0219,0.0331,-0.022,0.557,-0.0437,-0.25
2020,3,13,26,-0.0481,-0.273,-0.00545,0.0108,-0.00884,-0.00779,-0.0178,0.347,-0.119,-0.285
2020,3,13,27,-0.0147,-0.248,0.017,0.0189,0.0344,0.0139,-0.00208,0.418,-0.0623,-0.253
2020,3,13,28,-0.0236,0.026,0.00322,-0.0237,0.0233,-0.0345,-0.00112,0.369,0.077,-0.294
2020,3,13,29,-0.124,-0.283,0.0287,0.0214,0.0319,0.0284,0.0189,0.394,0.184,-0.266
2020,3,13,30,-0.135,-0.22,0.00703,.,0.0577,-0.000251,-0.0215,0.552,-0.214,-0.179
2020,3,13,31,-0.113,-0.205,0.00646,-0.00859,-0.00443,0.0135,-0.0353,0.375,-0.0517,-0.222
2020,3,13,32,-0.0797,-0.133,0.0083,-0.00419,-0.0296,0.0261,0.0611,0.576,-0.0381,-0.237
2020,3,13,33,-0.0589,-0.311,0.0373,0.049,-0.136,0.0308,-0.0512,0.379,-0.0213,-0.2
2020,3,13,34,-0.101,-0.192,0.021,0.00724,0.00988,0.0453,-0.0448,0.535,-0.0463,-0.225
2020,3,13,35,-0.139,-0.244,0.0489,0.104,0.0152,0.0575,-0.0183,0.777,0.0305,-0.276
2020,3,13,36,-0.118,-0.275,-0.0107,-0.0135,-0.0234,-0.0079,-0.0869,0.437,-0.0771,-0.233
2020,3,13,37,-0.0754,-0.23,0.0211,0.00139,0.0488,0.0214,-0.039,0.465,-0.0219,-0.238
2020,3,13,38,-0.0109,-0.249,0.0222,0.0223,0.0158,0.0233,0.0491,0.201,-0.0933,-0.19
2020,3,13,39,-0.153,-0.31,-0.0331,-0.0845,-0.0289,-0.0261,0.0338,0.377,-0.112,-0.31
2020,3,13,40,-0.051,-0.142,0.0179,0.0126,0.0083,0.0234,-0.0272,0.286,-0.00598,-0.19
2020,3,13,41,-0.12,-0.307,-0.0166,-0.0455,0.0541,-0.0161,-0.0521,0.466,-0.0206,-0.215
2020,3,13,42,-0.12,-0.302,-0.00631,0.0143,-0.0562,-0.00164,-0.0752,0.445,-0.0806,-0.225
2020,3,13,44,-0.235,-0.606,-0.106,-0.133,-0.273,-0.0198,-0.044,0.344,0.00433,-0.407
2020,3,13,45,-0.0546,-0.225,0.00266,-0.00866,-0.00612,0.00828,-0.0152,0.302,-0.0424,-0.241
2020,3,13,46,-0.0868,-0.227,0.0142,0.0354,-0.0463,0.0212,0.169,0.345,0.0663,-0.261
2020,3,13,47,-0.0793,-0.198,0.0135,0.0789,0.00611,0.012,0.0169,0.308,-0.0785,-0.255
2020,3,13,48,-0.0738,-0.175,0.0329,0.0327,0.0111,0.0406,-0.0345,0.464,-0.0214,-0.184
2020,3,13,49,-0.101,-0.301,0.0688,0.118,0.00321,0.0423,-0.114,0.812,-0.0106,-0.158
2020,3,13,50,-0.203,-0.569,-0.102,-0.187,.,-0.0794,0.0373,0.199,-0.108,-0.34
2020,3,13,51,-0.0984,-0.276,0.00622,-0.00297,0.00986,0.0146,-0.0453,0.457,-0.0862,-0.243
2020,3,13,53,-0.189,-0.383,-0.0377,-0.0597,-0.0496,-0.0136,-0.169,0.424,-0.0457,-0.231
2020,3,13,54,-0.0968,-0.292,0.00292,-0.0538,0.00908,0.00156,0.00968,0.28,-0.102,-0.203
2020,3,13,55,-0.067,-0.182,0.000816,-0.00566,-0.0102,0.00436,-0.022,0.396,-0.103,-0.259
2020,3,13,56,-0.0813,-0.274,0.056,-0.014,0.134,0.066,0.0598,0.295,0.00591,-0.0988
2020,3,14,1,-0.0801,-0.237,0.0276,0.0232,0.0564,0.00353,-0.000994,0.517,0.0161,-0.243
2020,3,14,2,-0.1,-0.279,0.00361,-0.000449,.,0.0103,0.00728,0.51,-0.0153,-0.143
2020,3,14,4,-0.074,-0.193,0.0149,0.0019,0.00364,0.0261,-0.0446,0.546,-0.00985,-0.217
2020,3,14,5,-0.0927,-0.353,0.0566,0.0794,0.00657,0.0844,-0.0454,0.449,0.031,-0.244
2020,3,14,6,-0.157,-0.34,-0.0204,-0.0209,-0.0192,-0.0197,-0.121,0.652,-0.0649,-0.29
2020,3,14,8,-0.131,-0.249,0.0302,0.0168,0.0741,0.0358,-0.0785,0.63,0.0251,-0.293
2020,3,14,9,-0.173,-0.295,-0.008,-0.00355,-0.0785,-0.00517,-0.073,0.587,-0.124,-0.312
2020,3,14,10,-0.209,-0.497,-0.0322,-0.00216,-0.108,-0.0425,0.0545,0.585,-0.141,-0.231
2020,3,14,11,-0.232,-0.108,-0.0276,-0.0499,0.142,-0.0482,-0.149,0.751,-0.126,-0.384
2020,3,14,12,-0.102,-0.247,-0.00879,-0.0102,0.000593,-0.0124,-0.064,0.378,-0.0646,-0.273
2020,3,14,13,-0.13,-0.25,0.000771,0.00769,-0.00841,-0.000928,-0.0926,0.607,-0.0692,-0.265
2020,3,14,15,-0.0917,-0.301,0.00267,-0.0161,0.17,0.0229,0.0242,0.332,0.0317,-0.187
2020,3,14,16,-0.0765,-0.193,0.0505,-0.0539,0.101,0.0468,-0.105,0.488,-0.107,-0.106
2020,3,14,17,-0.183,-0.214,-0.0467,-0.0496,-0.0342,-0.0486,-0.109,0.479,-0.183,-0.262
2020,3,14,18,-0.176,-0.446,0.0135,0.064,0.0366,-0.00473,-0.11,0.448,-0.068,-0.269
2020,3,14,19,-0.108,-0.238,-0.0267,-0.0358,-0.0285,-0.0225,-0.0929,0.4,-0.0966,-0.272
2020,3,14,20,-0.154,-0.385,-0.0192,-0.0731,-0.0319,-0.00328,-0.0822,0.355,0.113,-0.298
2020,3,14,21,-0.172,-0.406,-0.00232,0.0675,-0.00821,-0.00515,-0.083,0.397,-0.131,-0.241
2020,3,14,22,-0.124,-0.212,0.0099,-0.0726,0.0146,0.018,0.0167,0.436,-0.0694,-0.249
2020,3,14,23,-0.161,-0.385,0.0299,0.0821,-0.0145,0.0437,0.0122,0.342,0.00844,-0.219
2020,3,14,24,-0.156,-0.291,-0.00697,-0.0178,-0.0413,0.0203,-0.0697,0.561,-0.103,-0.274
2020,3,14,25,-0.204,-0.346,0.0266,0.0238,-0.0247,0.0316,-0.0923,0.591,-0.0302,-0.255
2020,3,14,26,-0.0971,-0.343,-0.0107,-0.00583,-0.0128,-0.0112,-0.0618,0.412,-0.129,-0.309
2020,3,14,27,-0.0409,-0.298,0.0265,0.0259,0.031,0.0263,-0.0324,0.53,-0.0377,-0.247
2020,3,14,28,-0.0686,-0.115,-0.00718,0.00824,0.00731,-0.0419,-0.0467,0.452,0.128,-0.325
2020,3,14,29,-0.15,-0.343,0.0308,0.012,0.0484,0.0295,-0.0142,0.475,0.13,-0.283
2020,3,14,30,-0.142,-0.306,0.00243,.,0.0135,0.00253,-0.0432,0.674,-0.225,-0.19
2020,3,14,31,-0.153,-0.284,-0.0126,-0.0408,-0.00934,-0.00198,-0.0806,0.376,-0.021,-0.242
2020,3,14,32,-0.112,-0.0728,0.0159,0.018,-0.0145,0.0237,0.046,0.696,-0.0355,-0.259
2020,3,14,33,-0.1,-0.375,0.0393,0.0547,-0.211,0.0315,-0.0837,0.461,-0.00781,-0.224
2020,3,14,34,-0.156,-0.221,0.00973,-0.00507,-0.000923,0.0356,-0.0937,0.578,-0.0634,-0.258
2020,3,14,35,-0.191,-0.306,0.0263,0.0986,-0.00745,0.0332,-0.0652,0.834,0.0961,-0.305
2020,3,14,36,-0.174,-0.318,-0.0151,-0.0212,-0.0356,-0.00733,-0.122,0.519,-0.0773,-0.259
2020,3,14,37,-0.105,-0.251,0.0167,-0.0115,0.0428,0.0213,-0.0738,0.549,-0.0278,-0.255
2020,3,14,38,-0.00378,-0.29,0.0653,0.0668,0.0578,0.0658,0.0479,0.331,-0.0306,-0.164
2020,3,14,39,-0.198,-0.368,-0.0405,-0.0881,-0.0373,-0.0337,-0.00881,0.437,-0.13,-0.329
2020,3,14,40,-0.0704,-0.256,0.0238,0.0313,0.00268,0.0309,-0.00966,0.349,-0.0194,-0.213
2020,3,14,41,-0.159,-0.332,-0.0225,-0.047,0.0564,-0.025,-0.085,0.554,0.0209,-0.234
2020,3,14,42,-0.167,-0.343,-0.016,0.00436,-0.0689,-0.00977,-0.131,0.506,-0.102,-0.247
2020,3,14,44,-0.272,-0.689,-0.14,-0.159,-0.317,-0.0579,-0.103,0.41,-0.0765,-0.403
2020,3,14,45,-0.0822,-0.255,-0.00206,-0.029,-0.0111,0.0068,-0.0525,0.354,-0.0494,-0.256
2020,3,14,46,-0.0901,-0.247,0.0284,0.0284,-0.035,0.0397,0.129,0.442,0.226,-0.255
2020,3,14,47,-0.111,-0.251,0.0127,0.0721,0.00654,0.0109,-0.0164,0.376,-0.0836,-0.263
2020,3,14,48,-0.126,-0.259,0.0186,0.0121,0.000487,0.0295,-0.0809,0.508,-0.0121,-0.209
2020,3,14,49,-0.137,-0.292,0.07,0.122,0.0402,0.0367,-0.159,0.896,0.00582,-0.178
2020,3,14,50,-0.271,-0.653,-0.0959,-0.191,.,-0.0713,0.0531,0.273,-0.127,-0.378
2020,3,14,51,-0.129,-0.323,0.00861,0.000448,0.0108,0.0164,-0.0816,0.531,-0.0618,-0.259
2020,3,14,53,-0.218,-0.39,-0.0462,-0.072,-0.0623,-0.0177,-0.214,0.48,-0.0713,-0.268
2020,3,14,54,-0.115,-0.407,0.00632,0.0174,0.00895,0.00305,-0.0155,0.361,-0.0526,-0.209
2020,3,14,55,-0.11,-0.281,-0.00616,-0.0136,0.00288,-0.00442,-0.0619,0.492,-0.131,-0.269
2020,3,14,56,-0.0889,-0.37,0.0778,0.00982,0.162,0.0866,0.0635,0.389,0.074,-0.101
2020,3,15,1,-0.127,-0.291,0.0137,0.00263,0.0436,-0.00937,-0.0267,0.538,0.0044,-0.255
2020,3,15,2,-0.117,-0.341,0.0131,0.016,.,0.00843,0.0398,0.56,0.0188,-0.214
2020,3,15,4,-0.113,-0.251,0.00465,-0.0127,-0.00269,0.0171,-0.0751,0.6,-0.00321,-0.212
2020,3,15,5,-0.156,-0.373,0.0188,-0.0147,-0.0159,0.0406,-0.0739,0.446,0.00352,-0.279
2020,3,15,6,-0.201,-0.353,-0.0305,-0.0313,-0.0315,-0.0289,-0.15,0.718,-0.0718,-0.311
2020,3,15,8,-0.165,-0.306,0.014,0.00302,0.0602,0.0166,-0.117,0.649,0.0126,-0.308
2020,3,15,9,-0.233,-0.306,-0.00594,-0.0051,-0.0704,0.00404,-0.106,0.624,-0.11,-0.329
2020,3,15,10,-0.294,-0.498,-0.054,0.0105,-0.14,-0.0772,-0.117,0.602,-0.124,-0.265
2020,3,15,11,-0.27,-0.17,-0.039,-0.065,0.151,-0.0608,-0.174,0.761,-0.0446,-0.42
2020,3,15,12,-0.139,-0.29,-0.0226,-0.0355,-0.00953,-0.0247,-0.0916,0.397,-0.0675,-0.298
2020,3,15,13,-0.163,-0.294,-0.0147,-0.0161,-0.0152,-0.0147,-0.128,0.636,-0.0775,-0.292
2020,3,15,15,-0.11,-0.299,-0.00459,-0.0158,0.166,0.00218,-0.00329,0.338,0.0294,-0.183
2020,3,15,16,-0.111,-0.252,0.0414,-0.0714,0.0782,0.0409,-0.118,0.529,-0.0927,-0.112
2020,3,15,17,-0.216,-0.295,-0.0533,-0.0607,-0.0511,-0.0492,-0.13,0.542,-0.179,-0.295
2020,3,15,18,-0.208,-0.506,0.000622,0.0674,0.0177,-0.0194,-0.141,0.463,-0.0781,-0.292
2020,3,15,19,-0.144,-0.246,-0.0371,-0.052,-0.0403,-0.0301,-0.113,0.435,-0.108,-0.301
2020,3,15,20,-0.194,-0.48,-0.0481,-0.0955,-0.0554,-0.0355,-0.127,0.363,0.126,-0.356
2020,3,15,21,-0.226,-0.433,-0.0225,0.0539,-0.0254,-0.0272,-0.108,0.419,-0.0867,-0.283
2020,3,15,22,-0.185,-0.235,-0.0032,-0.0724,0.00497,0.00134,-0.000726,0.466,-0.066,-0.261
2020,3,15,23,-0.213,-0.397,0.0212,0.0624,-0.00779,0.0292,-0.0358,0.385,-0.0449,-0.229
2020,3,15,24,-0.204,-0.324,-0.0241,-0.0386,-0.0425,0.00605,-0.107,0.58,-0.124,-0.299
2020,3,15,25,-0.263,-0.406,-0.00216,-0.0113,-0.0472,0.0179,-0.149,0.574,-0.0391,-0.28
2020,3,15,26,-0.148,-0.362,-0.0179,-0.0307,-0.0175,-0.016,-0.0769,0.426,-0.122,-0.323
2020,3,15,27,-0.0839,-0.296,0.0329,0.0298,0.05,0.0347,-0.0502,0.694,-0.0492,-0.248
2020,3,15,28,-0.125,-0.256,-0.0266,-0.0021,-0.019,-0.0479,-0.0623,0.475,0.118,-0.297
2020,3,15,29,-0.184,-0.396,0.00492,-0.0198,0.0122,0.00955,-0.0513,0.497,0.125,-0.296
2020,3,15,30,-0.151,-0.337,-0.00915,.,-0.0228,-0.00459,-0.0771,0.717,-0.219,-0.222
2020,3,15,31,-0.186,-0.335,-0.0218,-0.0526,-0.0347,-0.00776,-0.112,0.39,-0.0203,-0.276
2020,3,15,32,-0.136,-0.088,0.0127,0.00631,-0.0093,0.0224,0.0239,0.805,-0.0569,-0.279
2020,3,15,33,-0.176,-0.41,0.0277,0.0393,-0.251,0.024,-0.122,0.486,-0.0126,-0.218
2020,3,15,34,-0.216,-0.276,-0.0124,-0.0284,-0.0101,0.0131,-0.147,0.593,-0.0739,-0.286
2020,3,15,35,-0.243,-0.388,0.00953,0.0699,-0.0191,0.0153,-0.0862,0.857,0.0702,-0.347
2020,3,15,36,-0.23,-0.343,-0.0259,-0.0353,-0.0466,-0.0146,-0.153,0.56,-0.101,-0.28
2020,3,15,37,-0.137,-0.291,0.00721,-0.0282,0.0344,0.0148,-0.105,0.599,-0.0223,-0.272
2020,3,15,38,-0.0257,-0.329,0.0673,0.063,0.073,0.0684,0.0442,0.435,-0.0232,-0.162
2020,3,15,39,-0.23,-0.438,-0.0435,-0.083,-0.033,-0.0411,-0.033,0.494,-0.126,-0.349
2020,3,15,40,-0.0932,-0.255,0.0294,0.0372,0.0167,0.0323,0.00488,0.381,-0.0246,-0.24
2020,3,15,41,-0.219,-0.372,-0.0358,-0.0615,0.0419,-0.0379,-0.136,0.607,0.00591,-0.256
2020,3,15,42,-0.217,-0.395,-0.0303,-0.00715,-0.0772,-0.0283,-0.173,0.534,-0.115,-0.273
2020,3,15,44,-0.332,-0.692,-0.147,-0.154,-0.318,-0.0791,-0.157,0.438,0.00279,-0.382
2020,3,15,45,-0.117,-0.318,-0.0186,-0.054,-0.0329,-0.00603,-0.0722,0.419,-0.0756,-0.296
2020,3,15,46,-0.139,-0.246,0.0268,-0.0182,-0.0215,0.0434,0.0674,0.539,0.11,-0.258
2020,3,15,47,-0.152,-0.294,-0.000589,0.0474,-0.0038,-0.00384,-0.0447,0.399,-0.0682,-0.291
2020,3,15,48,-0.176,-0.314,-0.00278,-0.0138,-0.0209,0.0117,-0.118,0.523,-0.0227,-0.235
2020,3,15,49,-0.172,-0.319,0.0542,0.0926,0.0302,0.0293,-0.194,0.907,-0.00865,-0.205
2020,3,15,50,-0.308,-0.751,-0.0979,-0.171,.,-0.0769,0.0478,0.296,-0.216,-0.343
2020,3,15,51,-0.184,-0.34,-0.0124,-0.0283,-0.00653,0.00281,-0.114,0.546,-0.0609,-0.288
2020,3,15,53,-0.247,-0.419,-0.0523,-0.0719,-0.0975,-0.0284,-0.232,0.525,-0.0575,-0.298
2020,3,15,54,-0.157,-0.472,-0.0122,-0.0299,-0.0154,-0.00806,-0.0461,0.366,-0.0683,-0.243
2020,3,15,55,-0.162,-0.306,-0.0123,-0.0209,0.00676,-0.0113,-0.0837,0.522,-0.149,-0.283
2020,3,15,56,-0.108,-0.399,0.0786,0.00821,0.135,0.0899,0.0525,0.414,0.0679,-0.117
2020,3,16,1,-0.159,-0.382,0.02,0.016,0.0485,-0.00368,-0.0423,0.634,-0.0367,-0.278
2020,3,16,2,-0.127,-0.355,0.057,0.0538,.,0.0664,0.0246,0.762,-0.00221,-0.165
2020,3,16,4,-0.146,-0.304,0.0107,-0.0117,0.00654,0.0251,-0.105,0.725,-0.0328,-0.237
2020,3,16,5,-0.198,-0.383,0.0144,0.0187,-0.0202,0.0339,-0.0796,0.498,-0.0831,-0.292
2020,3,16,6,-0.224,-0.385,-0.019,-0.0194,-0.0295,-0.0166,-0.17,0.879,-0.109,-0.333
2020,3,16,8,-0.186,-0.37,0.0176,0.0061,0.0629,0.021,-0.137,0.745,-0.0427,-0.327
2020,3,16,9,-0.267,-0.37,0.00382,0.00378,-0.0605,0.0157,-0.13,0.761,-0.123,-0.362
2020,3,16,10,-0.34,-0.55,-0.0391,0.0249,-0.173,-0.0593,-0.115,0.733,-0.155,-0.269
2020,3,16,11,-0.32,-0.342,-0.0686,-0.0951,0.123,-0.0922,-0.244,0.87,-0.134,-0.455
2020,3,16,12,-0.162,-0.329,-0.0122,-0.0208,-0.00154,-0.0145,-0.105,0.486,-0.0891,-0.317
2020,3,16,13,-0.187,-0.302,-0.0109,-0.00832,-0.00625,-0.0149,-0.145,0.738,-0.107,-0.319
2020,3,16,15,-0.11,-0.282,0.00798,-0.00649,0.161,0.0219,0.00206,0.415,-0.0197,-0.179
2020,3,16,16,-0.142,-0.292,0.0535,-0.0101,0.114,0.0452,-0.123,0.637,-0.116,-0.134
2020,3,16,17,-0.238,-0.355,-0.0436,-0.0447,-0.0392,-0.0444,-0.146,0.642,-0.182,-0.303
2020,3,16,18,-0.237,-0.545,0.00937,0.0842,0.00805,-0.00717,-0.186,0.581,-0.124,-0.329
2020,3,16,19,-0.185,-0.294,-0.0265,-0.0466,-0.0257,-0.0181,-0.137,0.613,-0.179,-0.302
2020,3,16,20,-0.234,-0.512,-0.0394,-0.073,-0.0561,-0.0267,-0.149,0.454,0.123,-0.325
2020,3,16,21,-0.266,-0.415,-0.0259,0.0135,-0.0194,-0.0325,-0.133,0.499,-0.0898,-0.319
2020,3,16,22,-0.208,-0.256,0.0137,-0.0339,0.0234,0.0146,-0.00337,0.593,-0.0856,-0.266
2020,3,16,23,-0.242,-0.387,0.0339,0.0676,0.00818,0.0414,-0.0477,0.48,-0.135,-0.22
2020,3,16,24,-0.249,-0.333,-0.0147,-0.0319,-0.0262,0.0191,-0.121,0.73,-0.153,-0.321
